2280.0,20564
2285.0,20651
2290.0,20803
2295.0,18978
2300.0,22249
2305.0,26944
2310.0,32614
2315.0,22622
2320.0,22904
2325.0,34562
2330.0,18941
2335.0,22124
2340.0,16567
2345.0,17569
2350.0,17812
2355.0,24719
2360.0,24096
2365.0,15763
2370.0,17783
2375.0,18341
2380.0,17576
2385.0,18975
2390.0,12904
2395.0,18049
2400.0,16682
2405.0,14588
2410.0,23925
2415.0,25965
2420.0,14927
2425.0,21948
2430.0,25720
2435.0,16235
2440.0,18059
2445.0,15920
2450.0,15564
2455.0,21002
2460.0,20612
2465.0,16071
2470.0,29264
2475.0,26346
2480.0,39286
2485.0,38553
2490.0,39811
2495.0,29216
2500.0,35704
2505.0,26450
2510.0,25801
2515.0,32278
2520.0,30529
2525.0,20419
2530.0,29666
2535.0,33875
2540.0,35744
2545.0,33153
2550.0,41694
2555.0,28329
2560.0,30658
2565.0,31865
2570.0,35714
2575.0,33573
2580.0,36476
2585.0,35725
2590.0,31352
2595.0,24821
2600.0,42659
2605.0,25542
2610.0,47671
2615.0,27040
2620.0,36264
2625.0,32127
2630.0,31172
2635.0,29602
2640.0,24726
2645.0,32464
2650.0,23341
2655.0,28805
2660.0,38388
2665.0,52279
2670.0,32699
2675.0,25536
2680.0,33599
2685.0,38895
2690.0,36834
2695.0,40816
2700.0,43567
2705.0,67504
2710.0,70544
2715.0,55977
2720.0,38320
2725.0,27418
2730.0,27197
2735.0,42146
2740.0,44807
2745.0,21569
2750.0,24887
2755.0,28809
2760.0,38040
2765.0,21368
2770.0,50449
2775.0,29682
2780.0,30372
2785.0,55361
2790.0,31789
2795.0,38652
2800.0,55729
2805.0,48839
2810.0,33316
2815.0,58882
2820.0,37200
2825.0,26797
2830.0,32802
2835.0,26474
2840.0,20033
2845.0,17858
2850.0,26111
2855.0,18271
2860.0,24648
2865.0,23157
2870.0,26763
2875.0,19806
2880.0,15715
2885.0,21720
2890.0,34290
2895.0,21502
2900.0,27064
2905.0,21980
2910.0,40061
2915.0,42244
2920.0,53763
2925.0,27804
2930.0,36522
2935.0,39202
2940.0,36472
2945.0,38702
2950.0,41460
2955.0,31642
2960.0,34307
2965.0,24236
2970.0,19497
2975.0,37678
2980.0,24190
2985.0,39479
2990.0,22114
2995.0,43986
3000.0,24884
3005.0,25605
3010.0,25029
3015.0,31232
3020.0,22083
3025.0,25312
3030.0,25898
3035.0,21915
3040.0,55993
3045.0,33803
3050.0,45233
3055.0,43918
3060.0,22770
3065.0,37704
3070.0,29084
3075.0,27467
3080.0,28186
3085.0,35619
3090.0,33151
3095.0,19052
3100.0,30074
3105.0,25460
3110.0,28381
3115.0,18561
3120.0,55132
3125.0,22456
3130.0,27597
3135.0,28164
3140.0,30902
3145.0,26596
3150.0,38959
3155.0,35242
3160.0,33858
3165.0,34577
3170.0,45716
3175.0,23680
3180.0,47375
3185.0,31745
3190.0,36534
3195.0,41512
3200.0,29091
3205.0,31657
3210.0,33708
3215.0,24779
3220.0,26381
3225.0,30975
3230.0,34753
3235.0,32797
3240.0,35701
3245.0,33283
3250.0,28606
3255.0,39384
3260.0,48892
3265.0,27246
3270.0,56446
3275.0,50118
3280.0,33263
3285.0,51621
3290.0,40255
3295.0,65730
3300.0,60278
3305.0,61779
3310.0,57117
3315.0,72008
3320.0,121871
3325.0,61522
3330.0,56554
3335.0,49576
3340.0,91456
3345.0,28375
3350.0,128390
3355.0,29436
3360.0,31363
3365.0,36052
3370.0,84375
3375.0,32116
3380.0,18157
3385.0,16950
3390.0,15958
3395.0,11305
3400.0,17724
3405.0,17835
3410.0,22572
3415.0,13203
3420.0,11290
3425.0,11869
3430.0,12684
3435.0,16852
3440.0,29054
3445.0,26550
3450.0,22317
3455.0,23127
3460.0,94326
3465.0,36552
3470.0,20227
3475.0,34986
3480.0,37817
3485.0,30556
3490.0,32502
3495.0,31450
3500.0,26566
3505.0,25115
3510.0,42914
3515.0,34699
3520.0,37695
3525.0,51057
3530.0,62789
3535.0,43579
3540.0,53595
3545.0,31713
3550.0,34564
3555.0,41629
3560.0,33037
3565.0,30970
3570.0,42122
3575.0,36373
3580.0,43857
3585.0,33463
3590.0,30252
3595.0,31751
3600.0,22981
3605.0,27224
3610.0,41042
3615.0,39893
3620.0,42087
3625.0,31660
3630.0,41396
3635.0,27130
3640.0,26396
3645.0,42573
3650.0,60552
3655.0,52039
3660.0,47741
3665.0,90272
3670.0,23066
3675.0,24579
3680.0,32280
3685.0,21726
3690.0,26035
3695.0,46625
3700.0,33845
3705.0,30307
3710.0,27348
3715.0,25575
3720.0,28589
3725.0,22104
3730.0,29968
3735.0,27798
3740.0,26967
3745.0,35484
3750.0,31530
3755.0,28750
3760.0,35188
3765.0,18520
3770.0,25518
3775.0,29497
3780.0,22685
3785.0,21468
3790.0,43283
3795.0,25680
3800.0,31118
3805.0,28785
3810.0,19711
3815.0,41182
3820.0,29391
3825.0,22592
3830.0,34521
3835.0,20284
3840.0,22472
3845.0,22313
3850.0,26550
3855.0,31999
3860.0,28724
3865.0,29049
3870.0,21872
3875.0,16060
3880.0,31601
3885.0,16841
3890.0,27502
3895.0,26871
3900.0,21756
3905.0,20454
3910.0,30545
3915.0,34081
3920.0,35326
3925.0,34500
3930.0,34955
3935.0,26714
3940.0,26416
3945.0,29788
3950.0,28084
3955.0,22022
3960.0,25273
3965.0,22764
3970.0,33966
3975.0,26077
3980.0,38761
3985.0,28265
3990.0,32711
3995.0,29287
4000.0,42529
4005.0,34079
4010.0,24885
4015.0,27349
4020.0,29262
4025.0,14754
4030.0,26698
4035.0,21123
4040.0,40260
4045.0,31443
4050.0,31462
4055.0,29210
4060.0,24791
4065.0,31349
4070.0,35685
4075.0,27531
4080.0,22308
4085.0,17144
4090.0,32933
4095.0,37444
4100.0,26911
4105.0,42678
4110.0,36939
4115.0,29102
4120.0,22080
4125.0,23148
4130.0,18081
4135.0,19214
4140.0,18955
4145.0,16594
4150.0,24303
4155.0,27109
4160.0,24372
4165.0,26741
4170.0,25478
4175.0,26259
4180.0,24078
4185.0,21986
4190.0,18647
4195.0,23040
4200.0,25882
4205.0,25682
4210.0,27703
4215.0,35182
4220.0,22428
4225.0,26266
4230.0,30408
4235.0,27402
4240.0,59714
4245.0,47722
4250.0,65829
4255.0,42413
4260.0,59845
4265.0,55513
4270.0,68422
4275.0,54187
4280.0,43410
4285.0,54632
4290.0,46218
4295.0,32794
4300.0,66023
4305.0,64875
4310.0,43292
4315.0,76753
4320.0,48753
4325.0,52235
4330.0,64839
4335.0,59356
4340.0,65469
4345.0,58875
4350.0,54203
4355.0,53902
4360.0,75914
4365.0,44282
4370.0,53944
4375.0,57062
4380.0,47767
4385.0,73857
4390.0,46528
4395.0,66312
4400.0,51221
4405.0,57697
4410.0,37561
4415.0,32552
4420.0,39605
4425.0,30901
4430.0,35907
4435.0,50298
4440.0,68893
4445.0,74586
4450.0,37230
4455.0,37811
4460.0,34936
4465.0,34535
4470.0,49017
4475.0,55411
4480.0,40821
4485.0,49192
4490.0,44079
4495.0,63181
4500.0,68507
4505.0,72847
4510.0,44806
4515.0,70501
4520.0,43861
4525.0,88107
4530.0,40711
4535.0,52467
4540.0,33739
4545.0,48730
4550.0,59398
4555.0,37455
4560.0,72671
4565.0,31079
4570.0,89414
4575.0,83177
4580.0,70934
4585.0,71896
4590.0,41254
4595.0,38092
4600.0,57082
4605.0,36011
4610.0,50335
4615.0,71322
4620.0,134575
4625.0,65424
4630.0,60504
4635.0,106262
4640.0,43652
4645.0,64681
4650.0,60706
4655.0,73847
4660.0,45529
4665.0,42055
4670.0,79593
4675.0,37049
4680.0,66860
4685.0,63388
4690.0,83497
4695.0,57625
4700.0,44432
4705.0,59748
4710.0,91119
4715.0,67270
4720.0,63247
4725.0,60430
4730.0,93644
4735.0,34993
4740.0,36731
4745.0,36397
4750.0,65206
4755.0,74116
4760.0,173353
4765.0,104507
4770.0,57932
4775.0,63664
4780.0,96179
4785.0,44651
4790.0,46739
4795.0,39583
4800.0,209259
4805.0,44023
4810.0,36159
4815.0,46832
4820.0,64447
4825.0,30844
4830.0,25130
4835.0,21129
4840.0,21960
4845.0,24337
4850.0,19452
4855.0,20686
4860.0,23211
4865.0,23330
4870.0,18543
4875.0,22318
4880.0,25370
4885.0,17998
4890.0,27713
4895.0,21722
4900.0,19728
4905.0,19528
4910.0,26900
4915.0,46742
4920.0,41359
4925.0,54613
4930.0,52777
4935.0,42974
4940.0,44865
4945.0,34553
4950.0,37475
4955.0,31174
4960.0,62365
4965.0,19765
4970.0,19778
4975.0,15281
4980.0,18040
4985.0,18068
4990.0,25903
4995.0,20957
5000.0,20986
5005.0,19486
5010.0,19032
5015.0,18327
5020.0,16454
5025.0,16664
5030.0,16344
5035.0,16559
5040.0,14118
5045.0,19451
5050.0,14551
5055.0,16258
5060.0,16342
5065.0,15462
5070.0,15087
5075.0,13962
5080.0,14738
5085.0,18893
5090.0,15838
5095.0,12343
5100.0,11558
5105.0,16215
5110.0,19193
5115.0,19996
5120.0,22443
5125.0,19673
5130.0,19150
5135.0,17370
5140.0,21455
5145.0,16159
5150.0,13489
5155.0,18034
5160.0,16993
5165.0,15675
5170.0,19386
5175.0,16511
5180.0,17539
5185.0,18535
5190.0,20856
5195.0,16612
5200.0,14265
5205.0,18632
5210.0,13327
5215.0,13807
5220.0,20926
5225.0,16003
5230.0,24299
5235.0,28410
5240.0,33825
5245.0,26691
5250.0,24223
5255.0,22347
5260.0,24423
5265.0,14914
5270.0,11976
5275.0,20915
5280.0,29801
5285.0,13989
5290.0,20032
5295.0,24618
5300.0,23442
5305.0,21682
5310.0,17509
5315.0,24848
5320.0,21971
5325.0,23341
5330.0,22171
5335.0,22516
5340.0,19982
5345.0,15354
5350.0,33407
5355.0,28514
5360.0,30034
5365.0,22018
5370.0,23594
5375.0,31122
5380.0,34753
5385.0,26997
5390.0,21816
5395.0,27079
5400.0,27958
5405.0,19579
5410.0,23245
5415.0,36433
5420.0,22012
5425.0,41877
5430.0,97882
5435.0,42069
5440.0,42691
5445.0,48367
5450.0,46481
5455.0,45502
5460.0,28021
5465.0,17127
5470.0,35866
5475.0,71375
5480.0,87582
5485.0,66842
5490.0,52915
5495.0,43461
5500.0,43629
5505.0,51042
5510.0,42931
5515.0,59330
5520.0,47411
5525.0,53029
5530.0,52566
5535.0,31566
5540.0,52407
5545.0,59005
5550.0,62205
5555.0,83046
5560.0,63404
5565.0,61692
5570.0,40092
5575.0,30219
5580.0,61285
5585.0,28113
5590.0,54821
5595.0,57461
5600.0,39248
5605.0,45221
5610.0,29473
5615.0,50308
5620.0,55401
5625.0,44223
5630.0,49529
5635.0,43672
5640.0,50716
5645.0,50067
5650.0,35119
5655.0,69767
5660.0,33577
5665.0,53765
5670.0,39901
5675.0,47699
5680.0,46850
5685.0,54682
5690.0,52555
5695.0,56915
5700.0,38941
5705.0,35529
5710.0,52499
5715.0,42930
5720.0,49330
5725.0,64523
5730.0,41209
5735.0,36203
5740.0,58250
5745.0,44351
5750.0,49677
5755.0,39702
5760.0,58858
5765.0,31883
5770.0,38485
5775.0,60163
5780.0,47204
5785.0,40894
5790.0,39885
5795.0,69984
5800.0,57221
5805.0,47778
5810.0,48040
5815.0,26656
5820.0,41287
5825.0,39508
5830.0,38701
5835.0,71366
5840.0,39267
5845.0,50767
5850.0,51029
5855.0,75842
5860.0,72174
5865.0,72614
5870.0,53650
5875.0,55487
5880.0,62319
5885.0,45172
5890.0,41590
5895.0,36476
5900.0,41754
5905.0,30835
5910.0,43393
5915.0,34438
5920.0,77299
5925.0,80566
5930.0,61415
5935.0,48593
5940.0,49374
5945.0,51972
5950.0,49630
5955.0,59682
5960.0,44094
5965.0,62609
5970.0,28897
5975.0,45161
5980.0,48048
5985.0,44677
5990.0,65789
5995.0,65176
6000.0,16029
6005.0,45667
6010.0,33003
6015.0,35989
6020.0,51867
6025.0,31512
6030.0,33397
6035.0,27304
6040.0,36221
6045.0,38913
6050.0,16479
6055.0,28783
6060.0,29611
6065.0,62714
6070.0,21180
6075.0,38394
6080.0,29289
6085.0,39811
6090.0,40769
6095.0,26896
6100.0,25086
6105.0,56781
6110.0,48174
6115.0,48047
6120.0,50711
6125.0,65185
6130.0,34724
6135.0,59883
6140.0,38378
6145.0,43106
6150.0,36393
6155.0,44742
6160.0,65146
6165.0,21034
6170.0,31671
6175.0,31123
6180.0,33891
6185.0,43774
6190.0,85160
6195.0,85225
6200.0,163373
6205.0,52461
6210.0,48883
6215.0,77952
6220.0,38562
6225.0,42162
6230.0,49011
6235.0,166841
6240.0,32848
6245.0,29012
6250.0,35498
6255.0,119172
6260.0,33356
6265.0,22280
6270.0,19138
6275.0,13516
6280.0,17156
6285.0,18229
6290.0,13764
6295.0,16572
6300.0,14723
6305.0,15965
6310.0,14548
6315.0,19029
6320.0,19627
6325.0,12684
6330.0,21677
6335.0,16231
6340.0,31411
6345.0,27776
6350.0,27390
6355.0,23895
6360.0,24503
6365.0,19611
6370.0,25259
6375.0,23575
6380.0,21579
6385.0,24477
6390.0,30352
6395.0,44500
6400.0,44360
6405.0,51713
6410.0,48085
6415.0,40008
6420.0,39359
6425.0,69065
6430.0,26987
6435.0,28697
6440.0,36843
6445.0,34648
6450.0,33453
6455.0,33870
6460.0,29531
6465.0,26830
6470.0,21983
6475.0,21824
6480.0,24618
6485.0,22891
6490.0,25900
6495.0,35432
6500.0,28574
6505.0,28604
6510.0,28921
6515.0,26497
6520.0,24717
6525.0,25248
6530.0,30475
6535.0,25671
6540.0,38256
6545.0,28077
6550.0,29859
6555.0,35912
6560.0,37786
6565.0,32146
6570.0,30248
6575.0,37281
6580.0,26913
6585.0,24664
6590.0,27204
6595.0,28597
6600.0,27268
6605.0,23673
6610.0,29568
6615.0,34194
6620.0,26829
6625.0,29199
6630.0,25421
6635.0,19304
6640.0,29841
6645.0,30841
6650.0,26046
6655.0,27029
6660.0,16279
6665.0,13714
6670.0,24047
6675.0,39687
6680.0,40819
6685.0,35015
6690.0,32501
6695.0,32373
6700.0,29324
6705.0,48457
6710.0,30545
6715.0,23122
6720.0,23498
6725.0,16421
6730.0,13405
6735.0,32379
6740.0,24121
6745.0,24694
6750.0,20528
6755.0,18126
6760.0,25071
6765.0,25950
6770.0,23623
6775.0,28041
6780.0,20937
6785.0,24324
6790.0,20945
6795.0,38487
6800.0,35855
6805.0,35057
6810.0,39059
6815.0,33027
6820.0,34116
6825.0,30219
6830.0,21357
6835.0,20457
6840.0,30876
6845.0,23079
6850.0,23431
6855.0,38169
6860.0,36610
6865.0,34792
6870.0,40833
6875.0,42120
6880.0,37808
6885.0,36056
6890.0,30665
6895.0,21143
6900.0,15600
6905.0,15582
6910.0,16307
6915.0,71990
6920.0,77089
6925.0,30414
6930.0,32465
6935.0,35181
6940.0,49889
6945.0,46392
6950.0,30939
6955.0,47567
6960.0,22907
6965.0,22574
6970.0,68623
6975.0,47635
6980.0,53547
6985.0,45573
6990.0,23946
6995.0,27626
7000.0,47176
7005.0,27026
7010.0,40486
7015.0,41425
7020.0,32873
7025.0,34512
7030.0,52840
7035.0,33360
7040.0,66523
7045.0,47310
7050.0,47248
7055.0,42101
7060.0,40546
7065.0,36094
7070.0,33460
7075.0,24541
7080.0,31178
7085.0,50190
7090.0,38325
7095.0,30953
7100.0,48431
7105.0,45383
7110.0,40984
7115.0,39844
7120.0,30529
7125.0,37834
7130.0,52580
7135.0,24995
7140.0,35939
7145.0,29986
7150.0,34609
7155.0,36303
7160.0,54222
7165.0,75840
7170.0,56994
7175.0,49393
7180.0,111736
7185.0,74509
7190.0,73286
7195.0,42569
7200.0,60778
7205.0,46289
7210.0,40549
7215.0,48490
7220.0,55116
7225.0,26294
7230.0,41211
7235.0,44773
7240.0,63609
7245.0,45905
7250.0,28566
7255.0,34894
7260.0,37121
7265.0,30073
7270.0,66856
7275.0,84364
7280.0,65568
7285.0,49504
7290.0,63992
7295.0,67412
7300.0,72897
7305.0,52903
7310.0,56141
7315.0,49355
7320.0,61738
7325.0,41057
7330.0,51514
7335.0,70611
7340.0,71262
7345.0,47094
7350.0,47580
7355.0,39193
7360.0,44988
7365.0,45266
7370.0,54223
7375.0,48063
7380.0,72679
7385.0,80060
7390.0,61512
7395.0,83105
7400.0,63856
7405.0,47818
7410.0,34438
7415.0,38635
7420.0,30395
7425.0,34162
7430.0,39574
7435.0,41946
7440.0,56972
7445.0,59323
7450.0,36958
7455.0,38402
7460.0,44973
7465.0,41070
7470.0,29730
7475.0,42819
7480.0,92081
7485.0,50881
7490.0,57018
7495.0,49338
7500.0,52531
7505.0,46916
7510.0,77054
7515.0,74782
7520.0,72035
7525.0,78301
7530.0,45580
7535.0,46087
7540.0,47232
7545.0,62761
7550.0,39791
7555.0,40958
7560.0,68359
7565.0,75835
7570.0,40685
7575.0,46290
7580.0,83437
7585.0,52800
7590.0,28098
7595.0,24782
7600.0,52080
7605.0,36780
7610.0,40807
7615.0,47223
7620.0,55176
7625.0,38218
7630.0,54393
7635.0,45354
7640.0,165170
7645.0,100416
7650.0,57061
7655.0,105765
7660.0,44398
7665.0,43516
7670.0,32361
7675.0,147624
7680.0,47959
7685.0,43975
7690.0,42396
7695.0,112786
7700.0,52317
7705.0,49145
7710.0,45436
7715.0,57104
7720.0,29711
7725.0,31329
7730.0,31612
7735.0,30937
7740.0,28041
7745.0,29702
7750.0,28991
7755.0,39291
7760.0,47690
7765.0,41684
7770.0,40007
7775.0,48805
7780.0,40847
7785.0,40463
7790.0,35167
7795.0,24076
7800.0,24773
7805.0,23667
7810.0,29534
7815.0,42080
7820.0,28280
7825.0,24270
7830.0,25540
7835.0,32596
7840.0,36213
7845.0,45841
7850.0,34001
7855.0,36335
7860.0,28375
7865.0,22874
7870.0,19416
7875.0,25663
7880.0,39913
7885.0,36338
7890.0,30368
7895.0,30061
7900.0,30160
7905.0,24140
7910.0,21625
7915.0,27486
7920.0,28007
7925.0,31411
7930.0,26666
7935.0,33607
7940.0,29343
7945.0,29573
7950.0,30749
7955.0,29813
7960.0,29615
7965.0,28444
7970.0,34960
7975.0,35034
7980.0,33159
7985.0,26774
7990.0,33262
7995.0,36774
8000.0,41254
8005.0,39209
8010.0,31321
8015.0,35552
8020.0,34146
8025.0,31626
8030.0,29319
8035.0,31213
8040.0,28782
8045.0,27736
8050.0,25365
8055.0,33183
8060.0,32482
8065.0,32260
8070.0,35633
8075.0,31529
8080.0,32135
8085.0,31469
8090.0,26691
8095.0,36194
8100.0,27476
8105.0,28410
8110.0,28527
8115.0,30780
8120.0,41129
8125.0,38078
8130.0,33914
8135.0,32943
8140.0,35167
8145.0,27602
8150.0,25836
8155.0,26428
8160.0,22104
8165.0,18908
8170.0,13342
8175.0,17414
8180.0,30229
8185.0,29670
8190.0,23911
8195.0,28279
8200.0,27464
8205.0,28378
8210.0,19444
8215.0,17886
8220.0,18336
8225.0,20793
8230.0,18228
8235.0,27457
8240.0,41193
8245.0,33835
8250.0,29002
8255.0,31701
8260.0,43526
8265.0,31288
8270.0,28493
8275.0,31822
8280.0,26692
8285.0,23440
8290.0,24945
8295.0,29815
8300.0,37132
8305.0,38498
8310.0,38701
8315.0,25065
8320.0,17511
8325.0,26897
8330.0,201195
8335.0,32869
8340.0,43113
8345.0,49453
8350.0,31168
8355.0,25208
8360.0,37137
8365.0,49320
8370.0,32252
8375.0,33885
8380.0,47664
8385.0,34860
8390.0,33364
8395.0,38764
8400.0,38645
8405.0,37786
8410.0,37787
8415.0,48061
8420.0,59788
8425.0,21853
8430.0,68780
8435.0,51096
8440.0,41279
8445.0,43943
8450.0,42158
8455.0,55126
8460.0,41130
8465.0,40804
8470.0,69602
8475.0,54572
8480.0,51967
8485.0,59439
8490.0,39583
8495.0,52564
8500.0,41747
8505.0,50373
8510.0,40665
8515.0,63588
8520.0,30562
8525.0,35636
8530.0,41367
8535.0,58164
8540.0,51241
8545.0,41636
8550.0,43888
8555.0,36961
8560.0,40003
8565.0,38520
8570.0,33707
8575.0,37839
8580.0,31023
8585.0,37179
8590.0,51681
8595.0,42274
8600.0,47074
8605.0,64736
8610.0,55170
8615.0,52205
8620.0,56374
8625.0,46263
8630.0,67020
8635.0,45891
8640.0,45752
8645.0,42022
8650.0,39220
8655.0,47707
8660.0,61901
8665.0,45420
8670.0,44603
8675.0,43884
8680.0,45805
8685.0,54156
8690.0,35157
8695.0,34125
8700.0,46903
8705.0,53642
8710.0,31863
8715.0,33730
8720.0,31410
8725.0,37426
8730.0,27947
8735.0,24070
8740.0,32064
8745.0,38115
8750.0,28603
8755.0,38798
8760.0,46085
8765.0,32642
8770.0,70547
8775.0,50997
8780.0,22885
8785.0,22776
8790.0,22321
8795.0,28563
8800.0,23898
8805.0,21600
8810.0,23157
8815.0,26006
8820.0,26088
8825.0,35072
8830.0,45292
8835.0,41080
8840.0,41090
8845.0,31505
8850.0,43365
8855.0,22698
8860.0,35768
8865.0,40660
8870.0,84628
